wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.5695937090432504,-0.09428701812728336,-1.7548360847155027,-1.7548372040034712,-0.12152900350420796,7.895265616705733e-05,1.0000083483101732,1.0000144048729431,8.076498210856055e-05
1.568565815324165,-0.08619635983580194,-1.72753331313109,-1.7275343850712699,-0.11398230510593446,7.939808124885266e-05,1.0000084158419742,1.0000142604107867,8.112509409465208e-05
1.567539267015707,-0.07705002955757466,-1.7002329129081737,-1.7002339431055828,-0.10548379922011794,7.96936740282399e-05,1.000008467529175,1.0000140976623972,8.13312645843983e-05
1.5665140614780901,-0.06682708012590326,-1.6729348891204046,-1.672935883274195,-0.09601395187559189,7.983603682638352e-05,1.0000085042601112,1.0000139178880316,8.138016147582225e-05
1.5654901960784315,-0.055497192977231206,-1.6456392466555503,-1.6456402105428758,-0.0855447046860257,7.98221507683921e-05,1.00000852696744,1.0000137223977106,8.126878797032036e-05
1.564467668190725,-0.04301975731898315,-1.6183459902146893,-1.6183469296741566,-0.07403857295261979,7.964941501381962e-05,1.0000085366219216,1.0000135125440783,8.099451582945892e-05
1.5634464751958226,-0.029342684732038982,-1.5910551243120012,-1.59105604522676,-0.0614474842000203,7.931569212651708e-05,1.0000085342261127,1.0000132897151361,8.055512366719709e-05
1.5624266144814092,-0.014135241043055854,-1.5637666440886977,-1.5637675526255512,-0.04682906252810068,8.035717436784971e-05,1.0000085152796572,1.0000130496380677,8.14852039625587e-05
1.561408083441982,0.0017194082449805785,-1.5364805468825202,-1.5364814494657653,-0.030568113374928374,8.40056545603905e-05,1.0000084772471962,1.000012790067021,8.501817747930872e-05
1.5603908794788273,0.01728061156029051,-1.5091968534734095,-1.5091977560764407,-0.014701589251790825,8.749118350774019e-05,1.00000843155101,1.0000125231184902,8.838814096094468e-05
1.559375,0.03262871147281123,-1.4819155676711244,-1.4819164762392525,0.0008614619420969988,9.081022718837821e-05,1.000008379271292,1.000012250264583,9.15916622747467e-05
1.558360442420299,0.04782889977440807,-1.454636693102131,-1.4546376135345649,0.016195120867386482,9.395949242909423e-05,1.0000083214845268,1.0000119729721364,9.4625569976137e-05
1.5573472041612484,0.06293486685375788,-1.4273602332122401,-1.4273611713440495,0.031360542405038286,9.693592314083311e-05,1.00000825925733,1.0000116926954925,9.748694327194796e-05
